Index,Well.API,Field,Operator,Spud.Year,Max_Gas,Lat_Len,Vert_Len,Fluid,Proppant,ShalePlay
3931,3.14E+12,B-43,"Seeco, Llc",2010,303763,2235,3065,53171,1958808,Fayetteville
3932,3.14E+12,B-43,"Seeco, Llc",2010,553578,6732,4195,140744,5395149,Fayetteville
3933,3.14E+12,B-43,"Seeco, Llc",2010,397360,5300,2545,105868,4228775,Fayetteville
3934,3.14E+12,B-43,"Seeco, Llc",2010,453487,5122,2438,108663,4217923,Fayetteville
3935,3.14E+12,B-43,"Seeco, Llc",2010,437247,5186,2604,106331,4229265,Fayetteville
3936,3.14E+12,B-43,"Seeco, Llc",2010,231520,3478,2452,70983,2925020,Fayetteville
3937,3.14E+12,B-43,"Seeco, Llc",2011,273063,3524,3096,63120,2304418,Fayetteville
3938,3.14E+12,B-43,"Seeco, Llc",2011,415000,5397,4382,153046,4190012,Fayetteville
3939,3.14E+12,B-43,"Seeco, Llc",2011,484090,5895,4222,172159,4586906,Fayetteville
3940,3.14E+12,B-43,"Seeco, Llc",2011,625328,6239,4383,189014,5073604,Fayetteville
3941,3.14E+12,B-43,"Seeco, Llc",2010,724479,4722,2088,111384,3965418,Fayetteville
3942,3.14E+12,B-43,"Seeco, Llc",2010,437398,4454,4046,69767,2632519,Fayetteville
3943,3.14E+12,B-43,"Seeco, Llc",2010,487116,4604,4236,75397,2924123,Fayetteville
3944,3.14E+12,B-43,"Seeco, Llc",2010,429608,5615,3940,86362,2926621,Fayetteville
3945,3.14E+12,B-43,"Seeco, Llc",2010,500371,6140,3920,95891,2925398,Fayetteville
3946,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,475870,4252,4633,3759969,3800800,Fayetteville
3947,3.14E+12,B-43,"Seeco, Llc",2011,589133,8476,4619,212544,7018849,Fayetteville
3948,3.14E+12,B-43,"Seeco, Llc",2011,745050,4545,4118,77637,2927312,Fayetteville
3949,3.14E+12,B-43,"Seeco, Llc",2011,689269,3997,4301,62864,2343188,Fayetteville
3950,3.14E+12,B-43,"Seeco, Llc",2011,576551,4030,4185,45076,1671549,Fayetteville
3951,3.14E+12,B-43,"Seeco, Llc",2011,614788,4454,3766,73513,2637349,Fayetteville
3952,3.14E+12,B-43,"Seeco, Llc",2011,536278,4604,3765,80279,2927853,Fayetteville
3953,3.14E+12,B-43,"Seeco, Llc",2010,293781,3187,2679,59206,2342384,Fayetteville
3954,3.14E+12,B-43,"Seeco, Llc",2010,387263,5514,2826,89860,3510540,Fayetteville
3955,3.14E+12,B-43,"Seeco, Llc",2010,367548,3192,2653,47698,1950000,Fayetteville
3956,3.14E+12,B-43,"Seeco, Llc",2010,344494,4796,2631,78758,3117448,Fayetteville
3957,3.14E+12,B-43,"Seeco, Llc",2011,422553,4030,4213,95580,3514371,Fayetteville
3958,3.14E+12,B-43,"Seeco, Llc",2011,427607,4083,4175,96751,3532710,Fayetteville
3959,3.14E+12,B-43,"Seeco, Llc",2011,311422,5058,2572,112927,4222246,Fayetteville
3960,3.14E+12,B-43,"Seeco, Llc",2011,557564,4122,2628,75443,3250000,Fayetteville
3961,3.14E+12,B-43,"Seeco, Llc",2011,375211,4067,2708,79486,3293398,Fayetteville
3962,3.14E+12,B-43,"Seeco, Llc",2011,268829,4663,3922,92551,3315000,Fayetteville
3963,3.14E+12,B-43,"Seeco, Llc",2011,291016,4781,4119,90696,3315000,Fayetteville
3964,3.14E+12,B-43,"Seeco, Llc",2011,372947,4604,3696,89395,3316720,Fayetteville
3965,3.14E+12,B-43,"Seeco, Llc",2011,199579,3950,3750,73361,2652000,Fayetteville
3966,3.14E+12,B-43,"Seeco, Llc",2011,175349,3762,4098,72672,2652000,Fayetteville
3967,3.14E+12,B-43,"Seeco, Llc",2011,266208,3997,4013,72758,2652000,Fayetteville
3968,3.14E+12,B-43,"Seeco, Llc",2011,425703,3922,2278,83429,3255009,Fayetteville
3969,3.14E+12,B-43,"Seeco, Llc",2011,402442,3522,2118,74086,2935871,Fayetteville
3970,3.14E+12,B-43,"Seeco, Llc",2011,581276,2876,4654,54029,1950000,Fayetteville
3971,3.14E+12,B-43,"Seeco, Llc",2011,634240,3950,3040,85507,3118800,Fayetteville
3972,3.14E+12,B-43,"Seeco, Llc",2011,585954,4183,2837,94945,3520372,Fayetteville
3973,3.14E+12,B-43,"Seeco, Llc",2010,432064,4663,2657,105354,3905000,Fayetteville
3974,3.14E+12,B-43,"Seeco, Llc",2011,356635,4030,4622,110863,3515363,Fayetteville
3975,3.14E+12,B-43,"Seeco, Llc",2011,493031,8082,3668,157616,5635500,Fayetteville
3976,3.14E+12,B-43,"Seeco, Llc",2011,486080,7600,4190,148839,5324541,Fayetteville
3977,3.14E+12,B-43,"Seeco, Llc",2011,449169,7122,4083,137899,4989980,Fayetteville
3978,3.14E+12,B-43,"Seeco, Llc",2011,564179,5867,2603,126138,4552979,Fayetteville
3979,3.14E+12,B-43,"Seeco, Llc",2011,341354,4023,3817,84220,2762500,Fayetteville
3980,3.14E+12,B-43,"Seeco, Llc",2011,433741,4268,3672,90952,3099000,Fayetteville
3981,3.14E+12,B-43,"Seeco, Llc",2011,459759,4484,3705,91581,3038739,Fayetteville
3982,3.14E+12,B-43,"Seeco, Llc",2011,387302,3610,2500,82268,2976158,Fayetteville
3983,3.14E+12,B-43,"Seeco, Llc",2011,304620,4376,2684,91565,3408384,Fayetteville
3984,3.14E+12,B-43,"Seeco, Llc",2011,384632,5315,2566,110644,4060805,Fayetteville
3985,3.14E+12,B-43,"Seeco, Llc",2011,458858,5527,2773,103461,4323204,Fayetteville
3986,3.14E+12,B-43,"Seeco, Llc",2011,508477,5198,2802,101991,4370131,Fayetteville
3987,3.14E+12,B-43,"Seeco, Llc",2011,617538,4206,2768,78898,2731730,Fayetteville
3988,3.14E+12,B-43,"Seeco, Llc",2011,412562,4225,2720,82948,2765420,Fayetteville
3989,3.14E+12,B-43,"Seeco, Llc",2011,231514,4030,4400,69602,2634651,Fayetteville
3990,3.14E+12,B-43,"Seeco, Llc",2011,170581,3200,4360,53582,2052175,Fayetteville
3991,3.14E+12,B-43,"Seeco, Llc",2011,211521,4044,4266,63857,233715,Fayetteville
3992,3.14E+12,B-43,"Seeco, Llc",2011,189559,3446,4249,53802,2045661,Fayetteville
3993,3.14E+12,B-43,"Seeco, Llc",2011,1054534,5398,3319,170212,4689314,Fayetteville
3994,3.14E+12,B-43,"Seeco, Llc",2011,755073,5327,3621,60935,2310000,Fayetteville
3995,3.14E+12,B-43,"Seeco, Llc",2011,484255,5527,3693,64345,2321136,Fayetteville
3996,3.14E+12,B-43,"Seeco, Llc",2011,903733,5527,3815,147234,4281416,Fayetteville
3997,3.14E+12,B-43,"Seeco, Llc",2011,450825,4136,3495,70119,2620127,Fayetteville
3998,3.14E+12,B-43,"Seeco, Llc",2011,330255,4080,3553,50454,1898601,Fayetteville
3999,3.14E+12,B-43,"Seeco, Llc",2011,431633,4685,2720,94229,3795277,Fayetteville
4000,3.14E+12,B-43,"Seeco, Llc",2011,540933,5017,2561,94593,3932203,Fayetteville
4001,3.14E+12,B-43,"Seeco, Llc",2011,264405,3920,4206,84606,2746572,Fayetteville
4002,3.14E+12,B-43,"Seeco, Llc",2011,320411,3572,3144,65282,2702662,Fayetteville
4003,3.14E+12,B-43,"Seeco, Llc",2011,333742,4514,2656,91543,3115652,Fayetteville
4004,3.14E+12,B-43,"Seeco, Llc",2011,225874,3897,2563,80645,2727909,Fayetteville
4005,3.14E+12,B-43,"Seeco, Llc",2011,326087,3390,4100,74778,2486250,Fayetteville
4006,3.14E+12,B-43,"Seeco, Llc",2011,359542,3390,4100,74707,2497850,Fayetteville
4007,3.14E+12,B-43,"Seeco, Llc",2011,411245,3522,4153,69679,2491300,Fayetteville
4008,3.14E+12,B-43,"Seeco, Llc",2011,527205,3775,4210,80025,2760132,Fayetteville
4009,3.14E+12,B-43,"Seeco, Llc",2011,473442,3606,3528,80107,2134173,Fayetteville
4010,3.14E+12,B-43,"Seeco, Llc",2011,406667,3742,3338,77160,2194935,Fayetteville
4011,3.14E+12,B-43,"Seeco, Llc",2011,295429,3824,3076,90788,2431845,Fayetteville
4012,3.14E+12,B-43,"Arrington Oil & Gas Operating, Llc",2011,520769,4140,2433,83600,4339500,Fayetteville
4013,3.14E+12,B-43,"Seeco, Llc",2011,403059,4447,2828,112098,3672870,Fayetteville
4014,3.14E+12,B-43,"Seeco, Llc",2011,539851,4840,2649,122849,4104336,Fayetteville
4015,3.14E+12,B-43,"Seeco, Llc",2011,431409,4542,4035,90056,2926130,Fayetteville
4016,3.14E+12,B-43,"Seeco, Llc",2011,521507,4722,3721,87920,2909570,Fayetteville
4017,3.14E+12,B-43,"Seeco, Llc",2011,615705,4722,3708,59754,2111828,Fayetteville
4018,3.14E+12,B-43,"Seeco, Llc",2011,556875,4722,3818,88058,2888869,Fayetteville
4019,3.14E+12,B-43,"Seeco, Llc",2011,584622,5137,3565,97659,3239643,Fayetteville
4020,3.14E+12,B-43,"Seeco, Llc",2011,526675,5186,2684,119182,4229000,Fayetteville
4021,3.14E+12,B-43,"Seeco, Llc",2011,362452,3317,4083,63167,2236463,Fayetteville
4022,3.14E+12,B-43,"Seeco, Llc",2011,216943,3130,4110,62415,2366016,Fayetteville
4023,3.14E+12,B-43,"Seeco, Llc",2011,267917,3784,4166,70816,2486375,Fayetteville
4024,3.14E+12,B-43,"Seeco, Llc",2011,364985,3922,4278,76979,2779388,Fayetteville
4025,3.14E+12,B-43,"Seeco, Llc",2011,428461,3873,3177,89484,2447600,Fayetteville
4026,3.14E+12,B-43,"Seeco, Llc",2011,375261,3922,3278,89099,2444997,Fayetteville
4027,3.14E+12,B-43,"Seeco, Llc",2011,338637,4214,4246,90586,3038750,Fayetteville
4028,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,276417,6322,2068,131530,7650760,Fayetteville
4029,3.14E+12,B-43,"Seeco, Llc",2011,501772,3997,2673,91435,3133529,Fayetteville
4030,3.14E+12,B-43,"Seeco, Llc",2011,438967,4307,2533,83789,2754048,Fayetteville
4031,3.14E+12,B-43,"Seeco, Llc",2011,523928,6960,2710,139999,4693615,Fayetteville
4032,3.14E+12,B-43,"Seeco, Llc",2011,559043,4167,3013,79521,2443359,Fayetteville
4033,3.14E+12,B-43,"Seeco, Llc",2011,528048,3918,2962,77323,2448739,Fayetteville
4034,3.14E+12,B-43,"Seeco, Llc",2011,566881,3836,2884,67085,2147262,Fayetteville
4035,3.14E+12,B-43,"Seeco, Llc",2011,609678,3822,2778,75749,2395419,Fayetteville
4036,3.14E+12,B-43,"Seeco, Llc",2011,691961,4167,2343,82333,2429281,Fayetteville
4037,3.14E+12,B-43,"Seeco, Llc",2011,341006,4430,4106,92094,3038750,Fayetteville
4038,3.14E+12,B-43,"Seeco, Llc",2011,267070,4604,4222,95786,3312215,Fayetteville
4039,3.14E+12,B-43,"Seeco, Llc",2011,332426,4601,4540,88676,3038750,Fayetteville
4040,3.14E+12,B-43,"Seeco, Llc",2011,333737,4698,2562,77492,3130822,Fayetteville
4041,3.14E+12,B-43,"Seeco, Llc",2011,371656,4843,2772,97316,3120808,Fayetteville
4042,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,363055,6173,2121,123475,7228220,Fayetteville
4043,3.14E+12,B-43,"Seeco, Llc",2011,560135,4401,2549,109205,3589011,Fayetteville
4044,3.14E+12,B-43,"Seeco, Llc",2011,649503,4346,2674,127547,3414358,Fayetteville
4045,3.14E+12,B-43,"Seeco, Llc",2011,463425,5072,3707,97487,3228322,Fayetteville
4046,3.14E+12,B-43,"Seeco, Llc",2011,215215,3323,3735,84137,2612330,Fayetteville
4047,3.14E+12,B-43,"Seeco, Llc",2011,474019,3282,3680,59420,2054467,Fayetteville
4048,3.14E+12,B-43,"Seeco, Llc",2011,359277,3119,3718,57895,2071172,Fayetteville
4049,3.14E+12,B-43,"Seeco, Llc",2011,315262,3118,3693,82200,2626391,Fayetteville
4050,3.14E+12,B-43,"Seeco, Llc",2011,359585,5611,4369,114876,3980302,Fayetteville
4051,3.14E+12,B-43,"Seeco, Llc",2011,544024,5684,4446,115235,3982750,Fayetteville
4052,3.14E+12,B-43,"Seeco, Llc",2011,530851,6090,4150,125627,4309500,Fayetteville
4053,3.14E+12,B-43,"Seeco, Llc",2011,492970,6839,3641,99647,3510000,Fayetteville
4054,3.14E+12,B-43,"Seeco, Llc",2011,589486,4122,3770,74152,2659688,Fayetteville
4055,3.14E+12,B-43,"Seeco, Llc",2011,424192,3997,3742,64887,2359886,Fayetteville
4056,3.14E+12,B-43,"Seeco, Llc",2011,384261,4083,3746,73018,2642960,Fayetteville
4057,3.14E+12,B-43,"Seeco, Llc",2011,743478,4958,2502,122262,4084553,Fayetteville
4058,3.14E+12,B-43,"Seeco, Llc",2011,764816,5122,2318,136289,4445592,Fayetteville
4059,3.14E+12,B-43,"Seeco, Llc",2011,456987,5442,2248,134965,4429567,Fayetteville
4060,3.14E+12,B-43,"Seeco, Llc",2011,351522,3572,2848,86895,2310829,Fayetteville
4061,3.14E+12,B-43,"Seeco, Llc",2012,442267,3487,4129,45389,1476604,Fayetteville
4062,3.14E+12,B-43,"Seeco, Llc",2012,522090,3856,3981,113248,3130201,Fayetteville
4063,3.14E+12,B-43,"Seeco, Llc",2012,440379,4112,2588,71081,1952949,Fayetteville
4064,3.14E+12,B-43,"Seeco, Llc",2012,512351,4214,2453,131198,3578517,Fayetteville
4065,3.14E+12,B-43,"Seeco, Llc",2012,560297,3522,2770,109831,2941653,Fayetteville
4066,3.14E+12,B-43,"Seeco, Llc",2011,895338,4468,3700,132144,3917647,Fayetteville
4067,3.14E+12,B-43,"Seeco, Llc",2011,113292,4608,3446,136668,3858084,Fayetteville
4068,3.14E+12,B-43,"Seeco, Llc",2011,644583,4399,3705,117123,3548584,Fayetteville
4069,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,173625,2488,3350,56088,3034260,Fayetteville
4070,3.14E+12,B-43,"Seeco, Llc",2011,272431,3122,2218,118659,3098635,Fayetteville
4071,3.14E+12,B-43,"Seeco, Llc",2011,489046,4167,2403,149977,3932608,Fayetteville
4072,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,365929,3897,4689,74619,3445660,Fayetteville
4073,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,389093,3768,4853,77270,3511960,Fayetteville
4074,3.14E+12,B-43,"Seeco, Llc",2011,446679,4458,2652,103524,3463005,Fayetteville
4075,3.14E+12,B-43,"Seeco, Llc",2011,232037,2467,2543,59241,1772923,Fayetteville
4076,3.14E+12,B-43,"Seeco, Llc",2011,647937,5403,2672,126922,3502123,Fayetteville
4077,3.14E+12,B-43,"Seeco, Llc",2011,700863,4020,2760,96281,2732335,Fayetteville
4078,3.14E+12,B-43,"Seeco, Llc",2011,535984,2778,2772,70453,2323547,Fayetteville
4079,3.14E+12,B-43,"Seeco, Llc",2011,401873,4454,2826,125591,3523014,Fayetteville
4080,3.14E+12,B-43,"Seeco, Llc",2011,377323,4507,2673,130132,3519608,Fayetteville
4081,3.14E+12,B-43,"Seeco, Llc",2011,725520,6547,2783,187894,5034604,Fayetteville
4082,3.14E+12,B-43,"Seeco, Llc",2011,273020,2802,2948,88093,2356778,Fayetteville
4083,3.14E+12,B-43,"Seeco, Llc",2011,377867,4663,2937,124644,3700370,Fayetteville
4084,3.14E+12,B-43,"Seeco, Llc",2011,570568,3715,2723,92476,3067705,Fayetteville
4085,3.14E+12,B-43,"Seeco, Llc",2011,612079,4348,2652,103762,3443221,Fayetteville
4086,3.14E+12,B-43,"Seeco, Llc",2011,392227,3434,2526,96372,3079766,Fayetteville
4087,3.14E+12,B-43,"Seeco, Llc",2011,411538,4378,2582,115121,3840579,Fayetteville
4088,3.14E+12,B-43,"Seeco, Llc",2011,728046,4840,4170,51621,2123808,Fayetteville
4089,3.14E+12,B-43,"Seeco, Llc",2011,881168,5072,3924,93550,3208055,Fayetteville
4090,3.14E+12,B-43,"Seeco, Llc",2011,514880,4080,2660,127013,3412500,Fayetteville
4091,3.14E+12,B-43,"Seeco, Llc",2011,451492,4588,3072,142018,3818983,Fayetteville
4092,3.14E+12,B-43,"Seeco, Llc",2011,599814,5824,2606,167493,4582500,Fayetteville
4093,3.14E+12,B-43,"Seeco, Llc",2011,511200,4136,2754,106544,3592994,Fayetteville
4094,3.14E+12,B-43,"Seeco, Llc",2011,485411,4242,2508,132559,3560047,Fayetteville
4095,3.14E+12,B-43,"Seeco, Llc",2011,535306,4348,4484,126877,3516063,Fayetteville
4096,3.14E+12,B-43,"Seeco, Llc",2011,525962,4663,4639,144662,3902434,Fayetteville
4097,3.14E+12,B-43,"Seeco, Llc",2011,518387,2532,2763,54901,1557313,Fayetteville
4098,3.14E+12,B-43,"Seeco, Llc",2011,441792,3742,3348,81462,2157494,Fayetteville
4099,3.14E+12,B-43,"Seeco, Llc",2011,324836,3610,3640,80576,2203540,Fayetteville
4100,3.14E+12,B-43,"Seeco, Llc",2011,541842,2872,2758,79646,2264033,Fayetteville
4101,3.14E+12,B-43,"Seeco, Llc",2011,534034,3118,2702,97882,2750801,Fayetteville
4102,3.14E+12,B-43,"Seeco, Llc",2011,800449,5895,2765,135822,4624850,Fayetteville
4103,3.14E+12,B-43,"Seeco, Llc",2011,364232,2177,2683,58351,1972390,Fayetteville
4104,3.14E+12,B-43,"Seeco, Llc",2011,350230,3903,4165,116965,3083880,Fayetteville
4105,3.14E+12,B-43,"Seeco, Llc",2011,336072,4189,4320,133478,3468060,Fayetteville
4106,3.14E+12,B-43,"Seeco, Llc",2011,338883,3668,4090,119263,3086569,Fayetteville
4107,3.14E+12,B-43,"Seeco, Llc",2011,436796,3527,4319,118241,3086181,Fayetteville
4108,3.14E+12,B-43,"Seeco, Llc",2011,469240,3786,4282,118399,3095682,Fayetteville
4109,3.14E+12,B-43,"Seeco, Llc",2011,416900,4640,3878,149693,3895062,Fayetteville
4110,3.14E+12,B-43,"Seeco, Llc",2011,763948,5682,4173,167058,4703620,Fayetteville
4111,3.14E+12,B-43,"Seeco, Llc",2011,727508,7317,4278,220714,6243147,Fayetteville
4112,3.14E+12,B-43,"Seeco, Llc",2011,739133,6944,4066,209935,5849975,Fayetteville
4113,3.14E+12,B-43,"Seeco, Llc",2011,687189,2757,2683,68068,1965194,Fayetteville
4114,3.14E+12,B-43,"Seeco, Llc",2011,473458,6239,4467,187728,5069670,Fayetteville
4115,3.14E+12,B-43,"Seeco, Llc",2011,404135,4781,4302,148125,3894400,Fayetteville
4116,3.14E+12,B-43,"Seeco, Llc",2011,525509,5931,4264,188155,5067640,Fayetteville
4117,3.14E+12,B-43,"Seeco, Llc",2011,445460,5611,4242,172478,4688979,Fayetteville
4118,3.14E+12,B-43,"Seeco, Llc",2011,493625,4653,4110,134858,3906140,Fayetteville
4119,3.14E+12,B-43,"Seeco, Llc",2011,667152,2846,2594,67381,1952861,Fayetteville
4120,3.14E+12,B-43,"Seeco, Llc",2011,340795,2467,3746,66786,1950605,Fayetteville
4121,3.14E+12,B-43,"Seeco, Llc",2011,295216,2802,3745,36444,1263258,Fayetteville
4122,3.14E+12,B-43,"Seeco, Llc",2011,338025,2936,3754,36756,1263131,Fayetteville
4123,3.14E+12,B-43,"Seeco, Llc",2011,367947,3200,3768,94101,2734439,Fayetteville
4124,3.14E+12,B-43,"Seeco, Llc",2011,514134,3398,3999,94324,2733692,Fayetteville
4125,3.14E+12,B-43,"Seeco, Llc",2011,311559,3282,3787,85539,2507087,Fayetteville
4126,3.14E+12,B-43,"Seeco, Llc",2011,367010,3282,3794,95770,2708784,Fayetteville
4127,3.14E+12,B-43,"Seeco, Llc",2011,276240,2972,4111,36502,1261884,Fayetteville
4128,3.14E+12,B-43,"Seeco, Llc",2011,405861,3159,2381,103765,2770078,Fayetteville
4129,3.14E+12,B-43,"Seeco, Llc",2012,503037,5541,2682,137321,4636009,Fayetteville
4130,3.14E+12,B-43,"Seeco, Llc",2011,638075,4663,4512,134333,3906664,Fayetteville
4131,3.14E+12,B-43,"Seeco, Llc",2011,464259,4599,4483,136645,3911795,Fayetteville
4132,3.14E+12,B-43,"Seeco, Llc",2011,519699,4722,4469,131612,4085923,Fayetteville
4133,3.14E+12,B-43,"Seeco, Llc",2011,475157,4840,4610,136158,3916562,Fayetteville
4134,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,334152,4733,2512,101712,5625220,Fayetteville
4135,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,370061,4450,2188,104252,5118640,Fayetteville
4136,3.14E+12,B-43,"Seeco, Llc",2011,443359,4400,4656,123229,3519267,Fayetteville
4137,3.14E+12,B-43,"Seeco, Llc",2011,463887,4189,5023,126755,3510000,Fayetteville
4138,3.14E+12,B-43,"Seeco, Llc",2011,590666,4348,5074,123069,3500505,Fayetteville
4139,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,350174,4637,2920,107174,3543926,Fayetteville
4140,3.14E+12,B-43,"Seeco, Llc",2011,515804,5137,4721,160949,4252438,Fayetteville
4141,3.14E+12,B-43,"Seeco, Llc",2011,400066,5682,4978,177609,4649023,Fayetteville
4142,3.14E+12,B-43,"Seeco, Llc",2011,420832,4295,3694,134197,3484938,Fayetteville
4143,3.14E+12,B-43,"Seeco, Llc",2011,579609,4295,3801,133326,3482233,Fayetteville
4144,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,311749,4145,2329,87704,2938404,Fayetteville
4145,3.14E+12,B-43,"Seeco, Llc",2011,210033,3159,2643,94171,2638537,Fayetteville
4146,3.14E+12,B-43,"Seeco, Llc",2011,516513,3446,2464,98472,2722526,Fayetteville
4147,3.14E+12,B-43,"Seeco, Llc",2011,212293,3400,2720,95637,2631770,Fayetteville
4148,3.14E+12,B-43,"Seeco, Llc",2011,567536,3159,2691,100836,2730000,Fayetteville
4149,3.14E+12,B-43,"Seeco, Llc",2011,525361,3715,2575,116220,3123323,Fayetteville
4150,3.14E+12,B-43,"Seeco, Llc",2011,518108,3531,4374,116049,3128352,Fayetteville
4151,3.14E+12,B-43,"Seeco, Llc",2011,413804,3487,4276,98898,2754450,Fayetteville
4152,3.14E+12,B-43,"Seeco, Llc",2011,468967,3527,4323,98830,2739168,Fayetteville
4153,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,244616,4135,2140,89059,4017971,Fayetteville
4154,3.14E+12,B-43,"Seeco, Llc",2012,439096,3122,2118,82975,2600000,Fayetteville
4155,3.14E+12,B-43,"Seeco, Llc",2011,555845,2873,2742,67852,1950000,Fayetteville
4156,3.14E+12,B-43,"Seeco, Llc",2011,732679,3642,2793,81511,2340000,Fayetteville
4157,3.14E+12,B-43,"Seeco, Llc",2011,815951,4781,2959,134559,3916658,Fayetteville
4158,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,224717,6392,2304,138734,6443460,Fayetteville
4159,3.14E+12,B-43,"Seeco, Llc",2011,441506,3903,4663,118073,3101700,Fayetteville
4160,3.14E+12,B-43,"Seeco, Llc",2011,297092,3856,5094,115977,3102396,Fayetteville
4161,3.14E+12,B-43,"Seeco, Llc",2011,430649,3527,5028,117029,3096993,Fayetteville
4162,3.14E+12,B-43,"Seeco, Llc",2012,544910,5540,4352,160742,4317834,Fayetteville
4163,3.14E+12,B-43,"Seeco, Llc",2011,527989,7102,5673,98247,3039919,Fayetteville
4164,3.14E+12,B-43,"Seeco, Llc",2011,325592,5064,4397,113527,2657899,Fayetteville
4165,3.14E+12,B-43,"Seeco, Llc",2012,368786,2892,2378,72951,1957426,Fayetteville
4166,3.14E+12,B-43,"Seeco, Llc",2012,675185,4663,4617,134043,3797001,Fayetteville
4167,3.14E+12,B-43,"Seeco, Llc",2012,770156,5842,4609,170108,4656004,Fayetteville
4168,3.14E+12,B-43,"Seeco, Llc",2012,854275,7027,4664,204384,5825404,Fayetteville
4169,3.14E+12,B-43,"Seeco, Llc",2012,629903,4300,3000,80802,2760622,Fayetteville
4170,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,451804,4552,3917,134261,4631661,Fayetteville
4171,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,315307,4191,3857,120384,4215905,Fayetteville
4172,3.14E+12,B-43,"Seeco, Llc",2012,379805,4888,2612,80579,2366051,Fayetteville
4173,3.14E+12,B-43,"Xto Energy, Inc.",2012,396825,4682,4300,165379,4680760,Fayetteville
4174,3.14E+12,B-43,"Xto Energy, Inc.",2012,490881,4722,4360,165095,4654040,Fayetteville
4175,3.14E+12,B-43,"Xto Energy, Inc.",2012,636618,4722,4515,166562,4677140,Fayetteville
4176,3.14E+12,B-43,"Xto Energy, Inc.",2012,640323,5027,4295,178811,5037280,Fayetteville
4177,3.14E+12,B-43,"Seeco, Llc",2013,274403,3889,2794,85506,2734623,Fayetteville
4178,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,190833,4609,2393,136674,5921448,Fayetteville
4179,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,749836,5256,3806,154297,5479255,Fayetteville
4180,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,762231,5627,3710,157882,5466833,Fayetteville
4181,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,746002,5043,3938,119642,4198703,Fayetteville
4182,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,802059,6227,3669,160544,5472862,Fayetteville
4183,3.14E+12,B-43,"Seeco, Llc",2012,388683,5462,4436,155128,4292718,Fayetteville
4184,3.14E+12,B-43,"Seeco, Llc",2012,351219,5389,4417,55001,1044076,Fayetteville
4185,3.14E+12,B-43,"Seeco, Llc",2012,469058,4401,5457,126585,3522837,Fayetteville
4186,3.14E+12,B-43,"Seeco, Llc",2012,457968,5202,4686,158334,4298784,Fayetteville
4187,3.14E+12,B-43,"Seeco, Llc",2012,400714,5679,4464,172860,4706249,Fayetteville
4188,3.14E+12,B-43,"Xto Energy, Inc.",2012,294102,4122,5135,132784,3846460,Fayetteville
4189,3.14E+12,B-43,"Xto Energy, Inc.",2012,335452,4692,4745,115253,3223700,Fayetteville
4190,3.14E+12,B-43,"Xto Energy, Inc.",2012,434368,4682,4795,76969,2194940,Fayetteville
4191,3.14E+12,B-43,"Seeco, Llc",2012,284739,4136,4306,128343,3524328,Fayetteville
4192,3.14E+12,B-43,"Seeco, Llc",2012,507216,4430,4350,130267,3530330,Fayetteville
4193,3.14E+12,B-43,"Seeco, Llc",2012,522508,5922,2631,175694,4535353,Fayetteville
4194,3.14E+12,B-43,"Seeco, Llc",2012,360242,5250,2616,158467,4021782,Fayetteville
4195,3.14E+12,B-43,"Seeco, Llc",2012,655622,4592,2531,136745,3465215,Fayetteville
4196,3.14E+12,B-43,"Seeco, Llc",2012,243535,4024,4016,127728,3527908,Fayetteville
4197,3.14E+12,B-43,"Seeco, Llc",2012,192969,4189,3898,129996,3521534,Fayetteville
4198,3.14E+12,B-43,"Seeco, Llc",2012,267930,4242,4383,124565,3491291,Fayetteville
4199,3.14E+12,B-43,"Seeco, Llc",2012,266158,3499,4083,102942,2721875,Fayetteville
